"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2070 - 精湛","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/25","108/06/24","        287,410,811","         84,660,216","        355,633,281","        318,850,481","1.00000000","1.00000000","         73,565,600","0.0","0.0","                  0","公司章程：
第廿八條
本公司應以當年度獲利狀況1%~6%分派員工酬勞及應以當年度獲利狀況不高於3%分派董事酬勞。但公司尚有累積虧損時，應予彌補。 
員工酬勞得以股票或現金為之，且發給股票或現金之對象，得包括符合一定條件之從屬公司員工。 
第一項所稱之當年度獲利狀況係指當年度稅前利益扣除分派員工酬勞及董事酬勞前之利益。 
員工酬勞及董事酬勞之分派應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。

第廿八之一條
本公司每年度決算如有盈餘時，應依法提繳稅捐、彌補虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限。另依相關法令規定提列或迴轉特別盈餘公積後，併同期初未分配盈餘為股東累積可分配盈餘，由董事會擬定盈餘分配案提請股東會決議分配之。

第廿九條
本公司股利發放政策，係考量公司所處產業環境及成長性，因應未來資金需求及長期財務規劃，及滿足股東對現金流入之需求為原則。分派比率係依該年度之盈餘狀況、整體發展及財務規劃等相關因素決定，得以現金股利或股票股利之方式分派，並提報股東會同意後執行之。惟分派之股東紅利總金額不得低於當年度稅後淨利減除依法提列之盈餘公積後淨額之百分之十，現金股利分派之比例不得低於當年度股利分派總額之百分之十。","",
"2221 - 大甲","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/15","108/06/20","         75,196,150","        141,713,478","        202,763,970","        113,671,470","2.10000000","0.0","         89,092,500","0.0","0.0","                  0","本公司所處產業環境多變，企業生命週期正值穩定成長階段，考量本公司資金需求及長期財務規劃，公司年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提10%為法定盈餘公積，但法定盈餘公積已達公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積。如尚有盈餘，加計上年度未分配盈餘為累積可供分配盈餘，由董事會擬具盈餘分派議案，提請股東會決議分派。
董事會依據公司實際經營及現金需求狀況擬具分派議案。決定分派盈餘時，可採現金股利與股票股利搭配方式，且現金部分所佔比例不得少於20%。","",
"2230 - 泰茂","現金股利經董事會決議、增資配股經股東會確認","107年 年度","107/01/01~107/12/31","1","108/05/13","108/06/28","                  0","         10,090,336","          5,129,628","             12,330","0.12800000","0.02200000","          5,980,471","0.0","0.0","                  0","&LT;&LT;第二十二條>>
本公司年度如有獲利，應先提撥2~10%為員工酬勞，及不高於5%之數額為董事酬勞。但公司尚有累積虧損時，應先扣除累積虧損數額後，再就餘額計算提撥。員工酬勞得以現金或股票為之，其發放對象得包括符合一定條件之從屬公司員工，該一定條件由董事會訂定之。
有關員工酬勞、董事酬勞之發放相關事宜，悉依相關法令規定辦理，並由董事會議定，提股東會報告。
本公司股東紅利分派得以現金或股票方式發放，股東現金紅利分派之比例以不低於股東紅利總額之百分之十為原則。本公司所屬產業正處於成長階段，此項盈餘分派之種類及比例，基於公司未來資金需求及長期營運規劃，得由董事會依當時營運狀況，兼顧股東權益、平衡股利政策及資金需求規劃等擬具分派案，提報股東會決議調整之。
&LT;&LT;第二十二條之一>>
本公司年度決算如有盈餘，依下列各款順序分派之。
一、提繳稅款。
二、彌補累積虧損。
三、提列10%為法定盈餘公積。但法定盈餘公積已達資本總額時，不在此限。
四、提列或迴轉特別盈餘公積。
五、餘額加計以前年度未分配盈餘為股東股息及紅利，由董事會擬具盈餘分配議案由股東會決議。","",
"2235 - 謚源","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/13","108/06/20","        216,257,819","        107,348,723","        312,812,401","        205,178,400","3.00000000","0.0","        107,634,000","0.0","0.0","                  0","公司年度如有獲利，應提撥至少百分之一為員工酬勞，及不高於百分之三為董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。員工酬勞以股票或現金為之，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議之，並報告股東會。
上述員工酬勞以股票發放之對象得包含符合一定條件之從屬公司員工，條件授權公司董事會決定。
本公司每年度總決算如有當期淨利，於彌補虧損後，次提百分之十為法定盈餘公積，必要時依法提列或迴轉特別盈餘公積，其餘額加計以前年度累計未分配盈餘，由股東會決議保存或分派股東紅利。","",
"2596 - 綠意","股東會確認","107年 年度","107/01/01~107/12/31","1","108/05/08","108/06/21","        332,579,820","        364,198,732","        660,358,679","        460,358,679","2.00000000","0.0","        200,000,000","0.0","0.0","                  0","本公司年度如有獲利，應提撥不低於百分之一為員工酬勞及不高於百分之二為董事及監察人酬勞。但公司尚有累積虧損時，應先扣除彌補數額，再就其餘額計算提撥。
前項員工酬勞得以發給股票或現金為之，其發放之對象得包括符合一定條件之從屬公司員工。
本公司年度總決算如有盈餘，應先提繳應納之所得稅款及彌補以往虧損後提列百分之十為法定盈餘公積及再依法令規定提列或迴轉特別盈餘公積，扣除前各項後餘額併同期初未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派之，股東紅利之分派得以股票股利或現金股利為之。
本公司考量公司營運成長、資金需求，並兼顧財務結構目標下，盈餘之發放以現金股利及股票股利之方式為之，其中現金股利不低於盈餘分配總額之百分之十。","",
"2640 - 大車隊","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/25","108/06/17","         50,756,539","        230,778,729","        251,394,658","         56,852,528","3.30000000","0.0","        168,944,480","0.50000000","0.0","          2,559,765","本公司股利政策，為當年度稅後淨利扣除彌補以往年度虧損、法定公積、特別盈餘公積後之可分配盈餘，至少提撥百分之三十發放予股東。股東股利之發放，其中現金股利佔股利總額之百分之十~百分之百，股票股利佔股利總額之百分之0~百分之九十。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2641 - 正德","股東會確認","107年 年度","107/01/01~107/12/31","1","0","108/05/29","       -422,720,922","         91,865,376","         39,574,961","         39,574,961","0.0","0.0","                  0","0.0","0.0","                  0","本公司每年度決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，如尚有
餘額，應先提列10%法定盈餘公積，但法定盈餘公積，已達資本總額時，不在此限，並依法
令或主管機關規定提列或迴轉特別盈餘公積後，併同期初未分配盈餘為累積可分配盈餘，
由董事會擬具盈餘分配議案，提請股東會決議分派之。
本公司為持續擴充營運規模，提升競爭實力，配合公司長期業務發展、未來資金需求及長期
財務規劃，股利發放政策以股票股利及搭配現金股利為主，其中現金股利不低於分派股利總
額之10%。 
股息及紅利之分派，以各股東持有股份之比例為準。公司無盈餘時，不得分派股息及紅利。","",
"2643 - 捷迅","股東會確認","107年 年度","107/01/01~107/12/31","1","108/05/07","108/06/18","        168,128,352","         73,586,478","        250,369,898","        197,909,898","2.00000000","0.0","         52,460,000","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款及彌補已往虧損，次提百分之
十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；
必要時依法令或主管機關規定提列或迴轉特別盈餘公積後，如尚有餘額，
併同期初未分配盈餘，由董事會擬具盈餘分派案提請股東會決議分派股東
紅利。
本公司之股利政策，係考量公司所處環境及成長階段，並視未來之投資環
境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益、平衡
股利及公司長期財務規劃等，每年依法由董事會擬具盈餘分派案，提報股
東會決議。股東紅利發放比率應不低於當年度盈餘之百分之十，其中現金
股利不得低於股利總額百分之十，惟如當年度每股淨利未達一點二○元
時，得不就當年度盈餘予以分配，實際分派比率，仍應依股東會決議辦理。","",
